layer_index,layer_offset,position,train_auc,train_auc_within_relevant,train_auc_within_false,train_auc_policy_neutral,train_auc_policy_context,train_auc_policy_parametric,train_robust_auc,validation_auc,validation_auc_within_relevant,validation_auc_within_false,validation_auc_policy_neutral,validation_auc_policy_context,validation_auc_policy_parametric,validation_robust_auc
29,29,assistant_start,0.9913731937777386,0.9867588555658314,0.9875809221825869,0.9902673184480557,0.9913683005240674,0.9963447395076408,0.9867588555658314,0.9667078189300411,0.9576543209876542,0.9502469135802469,0.995925925925926,0.9925925925925926,0.9959259259259259,0.9502469135802469
30,30,claim_answer_end,0.5244931812510092,0.526460269226817,0.5194213238208483,0.5251904698991501,0.5232967807284098,0.5247941163517857,0.5194213238208483,0.6023456790123457,0.6535802469135803,0.49987654320987646,0.6022222222222222,0.6022222222222222,0.6022222222222222,0.49987654320987646
30,30,claim_end,0.829315972069308,0.9976218787158144,0.4927335182983221,0.8294138371427313,0.8293257585766503,0.8292376800105694,0.4927335182983221,0.8203292181069959,0.9806172839506173,0.4997530864197531,0.8200000000000001,0.821111111111111,0.8207407407407407,0.4997530864197531
30,30,context_end,0.8199992170794126,0.9814447820789477,0.4972402049294637,0.8206059805346368,0.8202977055533537,0.8192848020434227,0.4972402049294637,0.7885185185185186,0.9330864197530864,0.4993827160493827,0.7855555555555556,0.7885185185185185,0.7903703703703704,0.4993827160493827
30,30,query_subject_end,0.9598166008524047,0.8794498025572143,1.0,0.9867441758048179,0.9982824679614216,0.9550799312987184,0.8794498025572143,0.8658847736625513,0.598888888888889,0.9992592592592593,0.8466666666666667,0.9544444444444444,0.8314814814814815,0.598888888888889
30,30,question_end,0.9963251664929562,0.9889754994788685,1.0,0.9979741929801382,0.9978861144140573,0.9965208966398027,0.9889754994788685,0.939917695473251,0.8202469135802469,0.9997530864197531,0.9362962962962963,0.982962962962963,0.9440740740740741,0.8202469135802469
30,30,prompt_end,0.8817887778120306,0.6453663334360916,1.0,0.9684238340599814,0.9822962082177302,0.8618928083850794,0.6453663334360916,0.9734156378600824,0.9207407407407407,0.9995061728395063,0.9833333333333334,0.9977777777777778,0.9922222222222222,0.9207407407407407
30,30,assistant_start,0.9900862680622227,0.9884617078433963,0.9820906915635413,0.9871405293521821,0.9855551151627251,0.9963007002246004,0.9820906915635413,0.978559670781893,0.9832098765432098,0.957037037037037,0.9929629629629629,0.9911111111111112,0.9966666666666667,0.957037037037037
31,31,claim_answer_end,0.5268761957888659,0.5302916868513381,0.5202140309155767,0.5273483947681331,0.5262033734090809,0.526863962654688,0.5202140309155767,0.5327160493827159,0.5492592592592592,0.4996296296296296,0.5311111111111111,0.5318518518518518,0.534074074074074,0.4996296296296296
31,31,claim_end,0.8292866125472811,0.9978861144140574,0.4922344064238634,0.8293257585766505,0.8293257585766505,0.8292376800105695,0.4922344064238634,0.8174897119341563,0.9765432098765432,0.49938271604938267,0.8155555555555556,0.8181481481481482,0.8185185185185185,0.49938271604938267
31,31,context_end,0.8201460146895476,0.9812099059027319,0.4981650298733137,0.8208261769498392,0.8203417448363941,0.819681155590787,0.4981650298733137,0.7488888888888889,0.8745679012345678,0.49753086419753084,0.7470370370370372,0.7466666666666667,0.7503703703703704,0.49753086419753084
31,31,query_subject_end,0.9208026893322178,0.762408067996653,1.0,0.9809750297265161,0.9933941075439292,0.9126260624477034,0.762408067996653,0.8167078189300411,0.4512345679012345,0.9993827160493827,0.7711111111111112,0.8970370370370371,0.7803703703703704,0.4512345679012345
31,31,question_end,0.996471964103091,0.9894158923092732,1.0,0.9982384286783812,0.9981063108292597,0.9966530144889241,0.9894158923092732,0.9346090534979423,0.8097530864197531,0.9961728395061729,0.9148148148148149,0.971851851851852,0.9425925925925926,0.8097530864197531
31,31,prompt_end,0.9217275142760676,0.7651825428282027,1.0,0.9911921433919055,0.9904875148632579,0.9347337825340204,0.7651825428282027,0.938724279835391,0.8192592592592592,0.9970370370370369,0.91,0.98,0.965925925925926,0.8192592592592592
31,31,assistant_start,0.9868567206392547,0.9895333303973811,0.9718295386151115,0.9854229973136037,0.9826044831990136,0.9936143039591315,0.9718295386151115,0.9860082304526749,0.9974074074074075,0.961358024691358,0.9896296296296296,0.9925925925925926,0.9966666666666667,0.961358024691358
32,32,claim_answer_end,0.528016323894247,0.5314954272544443,0.5211388558594267,0.5287136125423879,0.5268199233716475,0.5278768661646189,0.5211388558594267,0.5516872427983539,0.5776543209876543,0.4997530864197531,0.5514814814814815,0.5518518518518518,0.5511111111111111,0.4997530864197531
32,32,claim_end,0.8299961343295998,0.9982090691563541,0.49357026467609105,0.8301184656713789,0.8298982692561765,0.8299863478222574,0.49357026467609105,0.8135390946502059,0.971358024691358,0.4979012345679012,0.8111111111111111,0.814074074074074,0.8148148148148148,0.4979012345679012
32,32,context_end,0.8208114971888257,0.9814154225569208,0.4997504440627707,0.821354648346325,0.8210023340820011,0.8203857841194345,0.4997504440627707,0.7069958847736627,0.811358024691358,0.49827160493827155,0.7037037037037037,0.7096296296296297,0.7081481481481482,0.49827160493827155
32,32,query_subject_end,0.907082006038275,0.7213634562029331,0.999941280955946,0.9686880697582244,0.9868762936539395,0.8738274540890474,0.7213634562029331,0.7951440329218107,0.38728395061728393,0.9988888888888888,0.7562962962962962,0.8225925925925927,0.7685185185185185,0.38728395061728393
32,32,question_end,0.9952535439389714,0.9867735353268449,0.9995449274085818,0.9980182322631788,0.9975338001497336,0.9964768573567622,0.9867735353268449,0.94559670781893,0.8459259259259259,0.9949382716049382,0.945925925925926,0.9707407407407408,0.9492592592592592,0.8459259259259259
32,32,prompt_end,0.9345380523871738,0.8036141571615214,1.0,0.9912802219579866,0.9939225789404149,0.9691725018716695,0.8036141571615214,0.8418518518518519,0.5483950617283951,0.9874074074074074,0.8214814814814815,0.8496296296296296,0.912962962962963,0.5483950617283951
32,32,assistant_start,0.9934870793636812,0.9902526386870422,0.9902673184480557,0.9927335182983221,0.9970934073193289,0.9887699828246796,0.9887699828246796,0.9920164609053498,0.9977777777777779,0.978395061728395,0.9959259259259259,1.0,0.997037037037037,0.978395061728395
33,33,claim_answer_end,0.5270425664136855,0.5303210463733651,0.5200378737834149,0.527524551900295,0.5265116483903642,0.5270841590698904,0.5200378737834149,0.5985185185185184,0.6479012345679013,0.4997530864197531,0.5985185185185186,0.5981481481481481,0.5985185185185186,0.4997530864197531
33,33,claim_end,0.8291349216834749,0.9971080870803424,0.4931885908897404,0.8293257585766504,0.8289734443123267,0.829105562161448,0.4931885908897404,0.8074485596707819,0.962716049382716,0.49691358024691357,0.8059259259259259,0.8066666666666666,0.8081481481481483,0.49691358024691357
33,33,context_end,0.8181153144160147,0.9766445002275362,0.5009835439879038,0.8179636235522086,0.8185361342317348,0.8174351521557229,0.5009835439879038,0.6718930041152263,0.7591358024691358,0.4974074074074074,0.6685185185185185,0.6718518518518519,0.6740740740740742,0.4974074074074074
33,33,query_subject_end,0.8864911945900187,0.6601928920597173,0.9996476857356763,0.925837847359845,0.9753380014973356,0.8601752763465011,0.6601928920597173,0.7873662551440329,0.3662962962962963,0.9977777777777778,0.7514814814814814,0.7740740740740741,0.767037037037037,0.3662962962962963
33,33,question_end,0.993330495246204,0.9843954140426594,0.9974163620616256,0.9971374466023692,0.9966970537719646,0.9932179504117673,0.9843954140426594,0.9195473251028807,0.7812345679012346,0.9861728395061728,0.9266666666666666,0.935925925925926,0.928888888888889,0.7812345679012346
33,33,prompt_end,0.9373076339650525,0.8119229018951571,1.0,0.9793015369709781,0.9941868146386577,0.9782445941780067,0.8119229018951571,0.9429218106995885,0.8335802469135802,0.9974074074074074,0.9370370370370371,0.9766666666666667,0.9737037037037037,0.8335802469135802
33,33,assistant_start,0.9933451750072175,0.9922197266628499,0.9878745174028567,0.9930858325626458,0.9961685823754789,0.9923812040339983,0.9878745174028567,0.9904526748971194,0.9975308641975309,0.975432098765432,0.9948148148148148,1.0,0.9966666666666666,0.975432098765432
34,34,claim_answer_end,0.5284126774416111,0.5326698081355236,0.5207865415951028,0.5294622803540758,0.5277447483154974,0.5281851411459022,0.5207865415951028,0.5776954732510289,0.6167901234567902,0.49950617283950616,0.5785185185185185,0.5774074074074074,0.5777777777777777,0.49950617283950616
34,34,claim_end,0.8286015570333182,0.9964621775957487,0.4928949956694705,0.8288413264632053,0.8285770907649623,0.8285330514819219,0.4928949956694705,0.7465432098765432,0.8706172839506173,0.49839506172839504,0.7462962962962962,0.7485185185185186,0.7466666666666666,0.49839506172839504
34,34,context_end,0.8204053571341192,0.9803878392859764,0.5004110333083778,0.820517901968556,0.8209142555159202,0.8199894305720703,0.5004110333083778,0.6927983539094651,0.7898765432098765,0.49864197530864196,0.6937037037037037,0.6925925925925925,0.6918518518518519,0.49864197530864196
34,34,query_subject_end,0.8694577785606984,0.6095477165631743,0.9994274893204739,0.8898577531157793,0.9587351917910777,0.8485489056238165,0.6095477165631743,0.7770781893004115,0.3392592592592593,0.9954320987654321,0.7459259259259259,0.7425925925925927,0.76,0.3392592592592593
34,34,question_end,0.985427890567275,0.9717414600490304,0.9909425874546762,0.992249086184877,0.9955520324129123,0.9892984542211652,0.9717414600490304,0.8766255144032922,0.6918518518518517,0.9634567901234568,0.8785185185185185,0.9040740740740741,0.8985185185185186,0.6918518518518517
34,34,prompt_end,0.9393579072532698,0.8180737217598099,1.0,0.9703615625137623,0.9955079931298718,0.9761747478751045,0.8180737217598099,0.9290534979423868,0.8264197530864198,0.9771604938271605,0.9444444444444444,0.9603703703703703,0.9596296296296296,0.8264197530864198
34,34,assistant_start,0.9877032535243659,0.984057779539349,0.9792428179269241,0.9943629717708196,0.9979741929801382,0.9835733474259039,0.9792428179269241,0.9851851851851852,0.9864197530864198,0.9724691358024691,0.997037037037037,1.0,0.9955555555555555,0.9724691358024691
35,35,claim_answer_end,0.5317645562063583,0.5379178226978465,0.521270973708548,0.5321927159025852,0.5317963623552209,0.531532126656978,0.521270973708548,0.5563786008230454,0.5848148148148148,0.4995061728395061,0.5585185185185185,0.5559259259259259,0.5562962962962963,0.4995061728395061
35,35,claim_end,0.8267078678625779,0.9936436634811585,0.49290967543048403,0.8265953230281411,0.826683401594222,0.8265953230281412,0.49290967543048403,0.7363786008230453,0.8556790123456791,0.49777777777777776,0.7351851851851852,0.7381481481481481,0.7355555555555555,0.49777777777777776
35,35,context_end,0.8226807200912103,0.9840137402563086,0.5000146797610134,0.8229841018188224,0.8230281411018628,0.822191394724094,0.5000146797610134,0.6795884773662552,0.7695061728395063,0.4997530864197531,0.6788888888888889,0.6807407407407408,0.6785185185185185,0.4997530864197531
35,35,query_subject_end,0.8548318433375905,0.5658754275480395,0.9993540905154065,0.8503985555115163,0.9342493504205752,0.8437926630554454,0.5658754275480395,0.7703292181069958,0.3185185185185185,0.9960493827160495,0.7392592592592593,0.721851851851852,0.7559259259259259,0.3185185185185185
35,35,question_end,0.9867539623121603,0.9669705377196459,0.996197941897506,0.982648522482054,0.9931298718456864,0.9892103756550843,0.9669705377196459,0.7990534979423868,0.5060493827160494,0.9382716049382716,0.7992592592592593,0.8266666666666667,0.8155555555555556,0.5060493827160494
35,35,prompt_end,0.9759251919378752,0.9277755758136258,1.0,0.9820760118025279,0.9971814858854098,0.9908398291275817,0.9277755758136258,0.9188065843621399,0.8037037037037038,0.9719753086419753,0.9451851851851851,0.9385185185185185,0.9477777777777778,0.8037037037037038
35,35,assistant_start,0.9661827238785885,0.9280544912728821,0.9717854993320709,0.991324261241027,0.9951116395825076,0.9427048927643459,0.9280544912728821,0.9629218106995885,0.9267901234567901,0.9681481481481482,0.9981481481481481,0.9951851851851852,0.9585185185185184,0.9267901234567901
36,36,claim_answer_end,0.5320924042023263,0.5377416655656846,0.5216673272559122,0.5321486766195447,0.5320165587704232,0.5319284802043422,0.5216673272559122,0.5671604938271605,0.6009876543209878,0.49950617283950616,0.5681481481481482,0.5662962962962963,0.5674074074074075,0.49950617283950616
36,36,claim_end,0.8268448789653704,0.9938198206133204,0.492968394474538,0.8270797551415863,0.826771480160303,0.8266393623111816,0.492968394474538,0.7274074074074074,0.8416049382716049,0.4990123456790123,0.7277777777777777,0.7285185185185186,0.7244444444444444,0.4990123456790123
36,36,context_end,0.8217656816547027,0.9823696070227976,0.5005431511574991,0.8219711983088915,0.8223675518562558,0.8210463733650416,0.5005431511574991,0.6974897119341564,0.7960493827160493,0.5003703703703704,0.695925925925926,0.6966666666666667,0.697037037037037,0.5003703703703704
36,36,query_subject_end,0.84276018653083,0.5313045903612689,0.9985467036596644,0.8207601180252786,0.9074734663319681,0.8325186065970845,0.5313045903612689,0.7657201646090535,0.30777777777777776,0.9941975308641975,0.7348148148148148,0.7188888888888889,0.757037037037037,0.30777777777777776
36,36,question_end,0.9824478990815363,0.9551239705817589,0.9955079931298718,0.9697450125511957,0.9913683005240674,0.9884617078433963,0.9551239705817589,0.7972427983539094,0.51,0.9338271604938271,0.7922222222222223,0.8170370370370371,0.8166666666666667,0.51
36,36,prompt_end,0.9777552688108904,0.9332658064326712,1.0,0.9796538512353019,0.9973136037345312,0.991412339807108,0.9332658064326712,0.9229218106995885,0.8048148148148148,0.9780246913580246,0.938888888888889,0.9348148148148149,0.9522222222222223,0.8048148148148148
36,36,assistant_start,0.956738744293243,0.9005152596115734,0.9704202815578162,0.99348218611001,0.9956401109789933,0.924913022415995,0.9005152596115734,0.9508230452674897,0.8933333333333333,0.9664197530864198,0.9977777777777778,0.9855555555555555,0.9303703703703703,0.8933333333333333
37,37,claim_answer_end,0.5320385784119435,0.5372131941691989,0.5214030915576695,0.532368873034747,0.5319725194873828,0.5320605980534637,0.5214030915576695,0.5649794238683127,0.5977777777777779,0.4993827160493827,0.5662962962962963,0.5640740740740741,0.5644444444444445,0.4993827160493827
37,37,claim_end,0.8215112324638021,0.9854523568356307,0.49348218611001016,0.8215308054784868,0.8220592768749724,0.8211344519311226,0.49348218611001016,0.6996296296296297,0.7996296296296297,0.49962962962962965,0.697037037037037,0.7014814814814815,0.6985185185185184,0.49962962962962965
37,37,context_end,0.8178559719714431,0.9755435181515245,0.5024661998502664,0.81809574140133,0.8178315057030872,0.8173030343066015,0.5024661998502664,0.6182716049382717,0.6764197530864197,0.5019753086419754,0.6151851851851852,0.615925925925926,0.6192592592592593,0.5019753086419754
37,37,query_subject_end,0.8326751907145618,0.5030754099323262,0.9977099572818955,0.803276522658211,0.8772184788831638,0.8226978464790593,0.5030754099323262,0.7576131687242798,0.29123456790123453,0.9906172839506173,0.7322222222222223,0.7211111111111111,0.7503703703703704,0.29123456790123453
37,37,question_end,0.9844590263403845,0.9561368740916898,0.9982824679614216,0.9660016734927555,0.9937904610912935,0.9892984542211654,0.9561368740916898,0.7872427983539094,0.47765432098765437,0.9346913580246913,0.7755555555555556,0.7970370370370371,0.7951851851851852,0.47765432098765437
37,37,prompt_end,0.9842926557155649,0.9528926469077084,1.0,0.9853349187475228,0.9977099572818954,0.9940987360725768,0.9528926469077084,0.8660082304526749,0.6939506172839506,0.9465432098765432,0.9114814814814814,0.9225925925925926,0.9307407407407408,0.6939506172839506
37,37,assistant_start,0.9353356527355735,0.8334287517799209,0.974090221811189,0.993834500374334,0.9942748932047386,0.8780111859778923,0.8334287517799209,0.9259670781893005,0.8272839506172838,0.9614814814814815,0.9948148148148148,0.961851851851852,0.8751851851851852,0.8272839506172838
38,38,claim_answer_end,0.5325474767937444,0.5374774298674417,0.5219315629541551,0.5327652265821112,0.532456951600828,0.5323248337517066,0.5219315629541551,0.5837448559670783,0.625925925925926,0.4993827160493827,0.5833333333333334,0.5840740740740741,0.5837037037037037,0.4993827160493827
38,38,claim_end,0.818452948919325,0.9807695130723272,0.49359962419811804,0.8185361342317347,0.8191086449112609,0.8176113092878848,0.49359962419811804,0.7095473251028807,0.8145679012345679,0.4995061728395062,0.7125925925925927,0.7070370370370371,0.7096296296296297,0.4995061728395062
38,38,context_end,0.8193043750581073,0.9782152346559797,0.5014239368183087,0.8194169198925442,0.8199453912890299,0.8188003699299775,0.5014239368183087,0.6539506172839507,0.7296296296296296,0.5025925925925927,0.6499999999999999,0.6533333333333333,0.6599999999999999,0.5025925925925927
38,38,query_subject_end,0.836961680930501,0.5144228651957546,0.9982237489173675,0.8142423041352886,0.8677940723125028,0.8361738670894437,0.5144228651957546,0.7618106995884774,0.2920987654320988,0.9964197530864197,0.7374074074074074,0.7207407407407408,0.7559259259259259,0.2920987654320988
38,38,question_end,0.9789541159603256,0.9394166262973239,0.9985320238986509,0.9630950808120844,0.9939666182234552,0.9815035011230017,0.9394166262973239,0.7818930041152263,0.45654320987654323,0.9385185185185184,0.7703703703703704,0.7811111111111112,0.7762962962962963,0.45654320987654323
38,38,prompt_end,0.9912459691822884,0.9737525873078786,1.0,0.9862157044083322,0.9978861144140574,0.9938785396573744,0.9737525873078786,0.8297942386831275,0.6485185185185185,0.909753086419753,0.8896296296296295,0.8862962962962964,0.9022222222222223,0.6485185185185185
38,38,assistant_start,0.8951571468416494,0.7219212871214457,0.967689846009307,0.9939225789404149,0.9925133218831197,0.7589730039194962,0.7219212871214457,0.8871604938271604,0.7260493827160494,0.9562962962962962,0.9903703703703705,0.9481481481481482,0.7755555555555556,0.7260493827160494
39,39,claim_answer_end,0.5327481001942622,0.5377710250877116,0.5217994451050337,0.5328092658651518,0.5325450301669089,0.5328973444312326,0.5217994451050337,0.5775720164609054,0.6166666666666667,0.49938271604938267,0.5788888888888889,0.575925925925926,0.5770370370370371,0.49938271604938267
39,39,claim_end,0.8173421803359707,0.9792721774489511,0.49340878730494264,0.8176113092878848,0.8179195842691681,0.8165103272118729,0.49340878730494264,0.7365432098765432,0.8555555555555556,0.4985185185185185,0.7355555555555555,0.7385185185185186,0.7348148148148148,0.4985185185185185
39,39,context_end,0.8182278592504514,0.9766591799885498,0.5013358582522276,0.8183159378165324,0.8184480556656537,0.8178315057030872,0.5013358582522276,0.6327983539094651,0.6990123456790123,0.5003703703703704,0.6355555555555555,0.6270370370370371,0.6377777777777778,0.5003703703703704
39,39,query_subject_end,0.8221106560385197,0.4709707725958222,0.9977539965649359,0.7863654379706698,0.8289514246708064,0.8337076672391774,0.4709707725958222,0.764320987654321,0.3008641975308642,0.9960493827160495,0.7322222222222222,0.7240740740740741,0.7559259259259259,0.3008641975308642
39,39,question_end,0.9706649442413744,0.9179841752176274,0.9971668061243962,0.9663099484740388,0.9943629717708196,0.9585590346589157,0.9179841752176274,0.7821399176954733,0.4671604938271605,0.9337037037037037,0.7655555555555555,0.7837037037037038,0.7799999999999999,0.4671604938271605
39,39,prompt_end,0.9931102988310017,0.9799768059775987,0.9998532023898652,0.9853349187475227,0.9980182322631788,0.993746421808253,0.9799768059775987,0.7574897119341564,0.5551851851851851,0.8480246913580247,0.7974074074074075,0.8088888888888889,0.8488888888888889,0.5551851851851851
39,39,assistant_start,0.8810694695223695,0.686807298777176,0.9629189236799225,0.9947152860351434,0.9939225789404149,0.715109878011186,0.686807298777176,0.8460082304526749,0.6183950617283951,0.9493827160493826,0.9677777777777778,0.9244444444444445,0.71,0.6183950617283951
40,40,claim_answer_end,0.5323272803785422,0.5371544751251449,0.5219315629541551,0.5329413837142731,0.5321927159025852,0.5321927159025851,0.5219315629541551,0.5334979423868313,0.5506172839506173,0.49925925925925924,0.532962962962963,0.5333333333333333,0.5340740740740741,0.49925925925925924
40,40,claim_end,0.8182523255188072,0.9806373952232058,0.49330602897784825,0.8184480556656538,0.8190646056282204,0.8172589950235611,0.49330602897784825,0.7015226337448559,0.8017283950617283,0.5011111111111112,0.702962962962963,0.6977777777777778,0.7022222222222223,0.5011111111111112
40,40,context_end,0.8188248361983334,0.9788171048575328,0.4988843381629747,0.8185801735147752,0.8196371163077465,0.8183599770995729,0.4988843381629747,0.5393415637860083,0.5592592592592593,0.4995061728395061,0.5411111111111111,0.5337037037037037,0.5429629629629629,0.4995061728395061
40,40,query_subject_end,0.8255555066230188,0.48811673345957934,0.9946712467521028,0.8124807328136698,0.8245034570837187,0.83582155282512,0.48811673345957934,0.7784773662551441,0.3648148148148148,0.9875308641975309,0.778148148148148,0.7685185185185185,0.7740740740740741,0.3648148148148148
40,40,question_end,0.9590043207429917,0.8884044567754436,0.9939519384624419,0.9437177962742767,0.993658343242172,0.951776985070683,0.8884044567754436,0.8007818930041152,0.5193827160493828,0.9367901234567901,0.7822222222222223,0.8159259259259259,0.8151851851851852,0.5193827160493828
40,40,prompt_end,0.9939666182234553,0.9843807342816459,0.9988549786409477,0.9912361826749461,0.997665917998855,0.9926454397322412,0.9843807342816459,0.6908641975308643,0.6517283950617284,0.708888888888889,0.8437037037037036,0.7374074074074074,0.7851851851851852,0.6517283950617284
40,40,assistant_start,0.8700009297181975,0.6778232850369195,0.9499273351829832,0.9926454397322412,0.9922931254679173,0.685823754789272,0.6778232850369195,0.8539506172839506,0.6397530864197531,0.9490123456790123,0.9796296296296296,0.9314814814814816,0.7207407407407408,0.6397530864197531
41,41,claim_answer_end,0.5337169644211526,0.5379765417419005,0.5220636808032765,0.5340864050733254,0.533690051525961,0.5336460122429207,0.5220636808032765,0.568641975308642,0.6032098765432099,0.49950617283950616,0.5670370370370371,0.5703703703703704,0.5688888888888889,0.49950617283950616
41,41,claim_end,0.8160112153374143,0.9772170109070624,0.49355558491507756,0.8162460915136303,0.8170828378913991,0.8145725987580923,0.49355558491507756,0.7689300411522634,0.9046913580246914,0.4974074074074074,0.7692592592592593,0.7692592592592593,0.7696296296296297,0.4974074074074074
41,41,context_end,0.8214378336587348,0.982707241526108,0.49895773696804213,0.8207380983837583,0.8216629233276082,0.8214427269124057,0.49895773696804213,0.6204115226337448,0.681358024691358,0.4985185185185185,0.6233333333333333,0.6129629629629629,0.6222222222222222,0.4985185185185185
41,41,query_subject_end,0.796240023879078,0.39457729628161653,0.9972989239735177,0.7408728585898622,0.7599859074294271,0.8225657286299379,0.39457729628161653,0.7631687242798354,0.3004938271604938,0.9949382716049383,0.7244444444444444,0.7303703703703704,0.7366666666666666,0.3004938271604938
41,41,question_end,0.9601395555947017,0.9083248924707507,0.9843954140426594,0.9294490685691637,0.9916765755053507,0.9537587528075042,0.9083248924707507,0.8010288065843622,0.5492592592592593,0.9190123456790124,0.7903703703703705,0.8114814814814815,0.8237037037037037,0.5492592592592593
41,41,prompt_end,0.9929781809818803,0.9842486164325245,0.9973136037345312,0.9919848504866341,0.9980622715462193,0.991148104108865,0.9842486164325245,0.6361728395061729,0.5579012345679012,0.6749382716049384,0.7644444444444445,0.6081481481481482,0.7462962962962962,0.5579012345679012
41,41,assistant_start,0.8531338843136967,0.6656537631567357,0.9287444400405162,0.9933941075439292,0.9931739111287268,0.6378649755581979,0.6378649755581979,0.8395884773662552,0.6011111111111112,0.9476543209876542,0.961851851851852,0.9355555555555556,0.6485185185185185,0.6011111111111112
42,42,claim_answer_end,0.5344509524718271,0.53948855712629,0.5220636808032765,0.5343506407715682,0.5349671907341348,0.5341744836394064,0.5220636808032765,0.5588888888888889,0.5883950617283951,0.4998765432098765,0.5592592592592592,0.5592592592592592,0.5585185185185185,0.4998765432098765
42,42,claim_end,0.815639328058406,0.9766591799885498,0.49351154563203714,0.8157176201171444,0.8166864843440349,0.8143524023428899,0.49351154563203714,0.7692592592592593,0.9051851851851851,0.49740740740740746,0.7666666666666667,0.7688888888888888,0.7725925925925925,0.49740740740740746
42,42,context_end,0.8207723511594565,0.9820172927584739,0.49837054652750257,0.8206059805346368,0.8212225304972035,0.8204738626855155,0.49837054652750257,0.6370370370370371,0.7062962962962963,0.4985185185185185,0.6388888888888888,0.6337037037037037,0.6355555555555555,0.4985185185185185
42,42,query_subject_end,0.7921394773026429,0.38446294094332145,0.9962126216585194,0.735544105341965,0.7555819791253799,0.8140661470031267,0.38446294094332145,0.7596296296296295,0.29851851851851846,0.990246913580247,0.7200000000000001,0.7274074074074073,0.7355555555555555,0.29851851851851846
42,42,question_end,0.9482685221884588,0.9072679496777792,0.9652383259200541,0.925837847359845,0.9882855507112345,0.9551680098647994,0.9072679496777792,0.8171604938271605,0.6148148148148147,0.9082716049382716,0.8188888888888889,0.8285185185185187,0.838888888888889,0.6148148148148147
42,42,prompt_end,0.9933402817535464,0.985643193728806,0.9970346882752749,0.9931298718456864,0.9977980358479763,0.9910600255427842,0.985643193728806,0.621522633744856,0.5324691358024691,0.6639506172839507,0.7340740740740741,0.6651851851851851,0.6788888888888889,0.5324691358024691
42,42,assistant_start,0.8528647553617827,0.6636719954199146,0.9284068055372059,0.9912802219579865,0.9911481041088652,0.6361034042365791,0.6361034042365791,0.8428395061728395,0.6079012345679011,0.9490123456790124,0.9648148148148148,0.9403703703703704,0.6470370370370371,0.6079012345679011
43,43,claim_answer_end,0.5338392957629317,0.5384462940943321,0.5220636808032765,0.5342185229224469,0.5337340908090016,0.5336460122429206,0.5220636808032765,0.548724279835391,0.5732098765432099,0.4997530864197531,0.5481481481481483,0.5488888888888889,0.5481481481481482,0.4997530864197531
43,43,claim_end,0.8162901307966707,0.9774225275612513,0.4939959777454823,0.816334170079711,0.8175232307218039,0.8151891487206588,0.4939959777454823,0.7806995884773663,0.9213580246913581,0.4993827160493827,0.7781481481481481,0.7837037037037037,0.7785185185185185,0.4993827160493827
43,43,context_end,0.8213057158096133,0.9830448760294183,0.49787143465304384,0.8208702162328797,0.8217069626106488,0.8212665697802439,0.49787143465304384,0.6321399176954732,0.6988888888888889,0.49864197530864196,0.6333333333333333,0.6237037037037038,0.6333333333333334,0.49864197530864196
43,43,query_subject_end,0.790495344069132,0.38227565655231127,0.9949061229283187,0.7407847800237811,0.7551415862949752,0.8080327652265821,0.38227565655231127,0.7567489711934157,0.30345679012345683,0.9835802469135804,0.721851851851852,0.7348148148148148,0.7351851851851852,0.30345679012345683
43,43,question_end,0.8955975396720541,0.8575475991250862,0.9051247045698096,0.8974325097987406,0.9748095301008499,0.9223147047166073,0.8575475991250862,0.8118518518518518,0.6332098765432098,0.8911111111111111,0.8211111111111111,0.8311111111111111,0.8307407407407408,0.6332098765432098
43,43,prompt_end,0.9924692826000793,0.9823696070227976,0.9973576430175717,0.9905315541462985,0.9970934073193289,0.9898709649006914,0.9823696070227976,0.587119341563786,0.4338271604938272,0.661358024691358,0.6525925925925926,0.6925925925925925,0.6007407407407408,0.4338271604938272
43,43,assistant_start,0.8515337903632263,0.6663583916853834,0.9266892734986274,0.9930417932796054,0.992909675430484,0.6161536090192452,0.6161536090192452,0.8525102880658436,0.638641975308642,0.9487654320987654,0.9807407407407407,0.9533333333333334,0.6492592592592593,0.638641975308642
44,44,claim_answer_end,0.5338735485386298,0.5387839285976425,0.5220636808032765,0.5334258158277183,0.5347469943189325,0.5336900515259612,0.5220636808032765,0.542469135802469,0.5638271604938273,0.4997530864197531,0.5425925925925925,0.542962962962963,0.542962962962963,0.4997530864197531
44,44,claim_end,0.8158399514589236,0.9767912978376712,0.49384918013534734,0.8161580129475492,0.8173030343066015,0.8144845201920112,0.49384918013534734,0.7524279835390947,0.8777777777777778,0.5017283950617283,0.7488888888888889,0.7603703703703704,0.7525925925925926,0.5017283950617283
44,44,context_end,0.8216971761033063,0.9833825105327285,0.4983118274834486,0.8210904126480821,0.8223235125732153,0.8214427269124058,0.4983118274834486,0.6049382716049383,0.6586419753086421,0.49753086419753084,0.6018518518518519,0.5933333333333334,0.6133333333333334,0.49753086419753084
44,44,query_subject_end,0.7970523039884911,0.39676458067262665,0.9973136037345312,0.7466860439512045,0.757079314748756,0.8274100497643899,0.39676458067262665,0.7670781893004115,0.328641975308642,0.9866666666666666,0.7307407407407407,0.7418518518518519,0.7359259259259259,0.328641975308642
